seller_id,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,first_contact_date,landing_page_id,origin,product_category_name,customer_city,seller_city,order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_state,order_item_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_state,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,selllat,selllng,custlat,custlng,product_category_name_english
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,campinas,botucatu,fad470f7841d90564d1d57919dc69bda,31b67ce37b96cd227508185134875e22,02b81e78d15d013c5de9a2e89ceddb0b,delivered,2018-08-14T12:13:04Z,2018-08-14T12:25:17Z,2018-08-14T14:22:00Z,2018-08-17T23:08:43Z,2018-08-27T00:00:00Z,8634a89f409e95df150f37ba266ae9de,13036,SP,1,2018-08-16T12:25:17Z,140,14.56,18611,SP,58,499,1,1000,29,25,16,1,credit_card,1,154.56,-22.781099797391647,-48.39997769816495,-22.739353948828995,-45.41309694825453,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,sao paulo,botucatu,470eed9d88c44139c5ebdef340974c3c,c5c5dd6c6033ad9604c120fa51f949ac,f2cf42d4e28d675447e5d6125721a496,delivered,2018-06-13T21:42:24Z,2018-06-14T02:17:47Z,2018-06-14T14:08:00Z,2018-06-18T14:58:57Z,2018-07-03T00:00:00Z,964b32a2a7e81683007aa664771a6ec0,04607,SP,1,2018-06-20T02:17:47Z,99,14.27,18611,SP,43,697,1,900,40,20,20,1,boleto,1,113.27,-22.781099797391647,-48.39997769816495,-23.383208369273664,-46.366472184978974,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,ponta grossa,botucatu,38b1a471932ac62050bd8c14492af2a3,a8bb7885faf316d9a5062d42d2b2fba4,84abea7c34696570a6c1f3a7839f2ee9,delivered,2018-08-06T21:00:17Z,2018-08-06T21:10:24Z,2018-08-07T11:06:00Z,2018-08-10T20:11:45Z,2018-08-22T00:00:00Z,991d8d6fd4f06905faf01b1a17505535,84020,PR,1,2018-08-08T21:10:24Z,109,19.95,18611,SP,50,844,1,875,40,26,20,1,credit_card,1,128.95,-22.781099797391647,-48.39997769816495,-25.04118725618896,-50.076703977647426,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,sao paulo,botucatu,34688497162fbb53b24e10738f912fa4,94938d42be4ea1064db3325c385ee6d6,35b1a3161577151979b495f826641469,delivered,2018-08-14T21:28:20Z,2018-08-14T21:44:02Z,2018-08-15T14:04:00Z,2018-09-04T21:33:01Z,2018-08-22T00:00:00Z,47911c12fe5b77683f7cb593c027c479,05212,SP,1,2018-08-16T21:44:02Z,139,14.55,18611,SP,45,374,2,827,52,19,21,1,credit_card,3,153.55,-22.781099797391647,-48.39997769816495,-23.383208369273664,-46.366472184978974,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,paulinia,botucatu,ac0453dee118265767bf9c26966ccbde,d4c7a502c517c851a64712d940286778,e3ab519b9f2681e43d1ecc7f1cfa5a81,delivered,2018-06-25T21:56:11Z,2018-06-25T22:17:06Z,2018-06-26T14:28:00Z,2018-06-28T18:46:31Z,2018-07-16T00:00:00Z,860c936c4d3e0e0374b5a3fcf814e813,13142,SP,1,2018-07-01T22:17:06Z,140,14.56,18611,SP,42,499,1,1067,25,28,14,1,credit_card,2,154.56,-22.781099797391647,-48.39997769816495,-22.71264913933287,-47.0971865795545,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,sumare,botucatu,2bf9fdd42a3609f2c440bec186b10ff7,35e5dc947c66435929389d8043b9a6ff,f257e9cbaee084fabf915bb3eef2404c,delivered,2018-08-21T14:30:46Z,2018-08-21T14:50:03Z,2018-08-22T14:00:00Z,2018-08-27T17:22:45Z,2018-09-21T00:00:00Z,3158fc4f60ca92412de397461b64cee3,13175,SP,1,2018-08-23T14:50:03Z,459,31.99,18611,SP,43,678,1,8900,63,75,11,1,credit_card,10,490.99,-22.781099797391647,-48.39997769816495,-22.78649609312411,-47.15732907897161,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,diadema,botucatu,69a67f0ee0c09223e7bbd96233f1d322,b38038fe1cb05fb177de7ea502861ac5,a0de00f997c23245884810fb48462b67,delivered,2018-06-17T16:09:40Z,2018-06-17T16:32:20Z,2018-06-18T14:27:00Z,2018-06-22T17:51:19Z,2018-07-05T00:00:00Z,d3b1ea21e85de5679eb875b8a3a9dd4c,09940,SP,1,2018-06-21T16:31:38Z,109,14.34,18611,SP,34,604,1,1075,30,24,18,1,credit_card,1,123.34,-22.781099797391647,-48.39997769816495,-23.657795040120863,-46.5789493055585,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,beleza_saude,jandira,botucatu,445cd7658594f062d61dc8a61d87e602,a8b3b0af05abaf1bc4d318debe51f3e1,053c7943cf3218c20664c01973f729de,delivered,2018-05-09T09:10:34Z,2018-05-09T09:35:17Z,2018-05-09T11:05:00Z,2018-05-14T22:32:16Z,2018-05-23T00:00:00Z,040405db5973c3f48155ed4280b29b86,06612,SP,1,2018-05-15T09:31:15Z,140,14.34,18611,SP,60,516,1,1125,29,25,16,2,credit_card,1,54.34,-22.781099797391647,-48.39997769816495,-23.5162398000393,-46.867086541860346,health_beauty
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,campo grande,botucatu,7a3d9b3ab1e5b13b14eb818050343b5b,49427490053ae7f72efeaf0a89c84d26,6400436c2f08333637b0cf1b769dd334,delivered,2018-08-16T10:24:31Z,2018-08-16T10:35:24Z,2018-08-16T14:05:00Z,2018-08-27T21:38:30Z,2018-08-30T00:00:00Z,79cf3ce992d319c1037e32e9f1235b06,79006,MS,1,2018-08-20T10:35:24Z,140,23.78,18611,SP,48,529,1,1050,28,26,28,1,credit_card,4,163.78,-22.781099797391647,-48.39997769816495,-5.859327039120926,-36.78904638781064,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,sao paulo,botucatu,31c4a715904421d812d0301cbebaed46,3d2083882f7be28ab6c8d9c807e3026c,648769ea86279f0b00d37c5c254c8a27,delivered,2018-07-26T17:36:06Z,2018-07-26T17:50:25Z,2018-07-27T10:43:00Z,2018-07-30T18:51:18Z,2018-08-09T00:00:00Z,2a8df8993f6706724f305e6f9b699105,03805,SP,1,2018-08-01T17:50:25Z,209,15.77,18611,SP,44,711,1,1100,57,16,21,1,credit_card,5,224.77,-22.781099797391647,-48.39997769816495,-23.383208369273664,-46.366472184978974,sports_leisure
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,NA,NA,NA,reseller,NA,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,esporte_lazer,sucesso,botucatu,0668d086b3ae41adde3aed3dacbc8fae,3d2083882f7be28ab6c8d9c807e3026c,18e56af97c2f24afcfaf7aa97ad2b969,delivered,2018-07-03T17:39:14Z,2018-07-05T16:25:40Z,2018-07-04T10:59:00Z,2018-07-26T20:18:53Z,2018-08-01T00:00:00Z,d9ff7e37d7bf448abb783a6e56462d93,63765,CE,1,2018-07-09T18:31:33Z,209,43.74,18611,SP,44,711,1,1100,57,16,21,2,debit_card,1,252.74,-22.781099797391647,-48.39997769816495,-4.939637841436263,-40.53587075445582,sports_leisure
