seller_id,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,business_type,declared_monthly_revenue,first_contact_date,landing_page_id,origin,seller_zip_code_prefix,seller_city,seller_state,order_id,order_item_id,product_id,shipping_limit_date,price,freight_value,review_score,review_comments
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,cf8152b6a51ad306ad09a2d253c8133c,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-08-21T20:10:05Z,38,12.93,5,"I spent a lot

"
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,26ef358c39e6d1537243a3ede175c8c0,1,51b24bbd390b66c9f67579153fe7ec5f,2018-05-15T11:30:43Z,17,12.79,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,26ef358c39e6d1537243a3ede175c8c0,2,51b24bbd390b66c9f67579153fe7ec5f,2018-05-15T11:30:43Z,17,12.79,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,b0e61103ba1dee7e3c3c31f68e62a3fb,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-08-23T12:50:22Z,38,18.37,5,"Product as described, very good and fast delivery."
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,8f078af5f7dd54fad5abd423dfb4aad2,1,9d6a5df183306316cd9954e052f30dd3,2018-06-28T18:18:26Z,17,12.79,4,Good
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,6150df8ab9ea72d5c3eff1c320ae43a8,1,11b66b9c3298383e765fa69bdfd86e5f,2018-05-18T10:35:18Z,21,18.23,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,cc8068a058758e65bf66266523272c96,3,6d07236d4abe99b5b1cbf368971bf6e7,2018-08-23T14:50:15Z,38,6.66,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,7922fc267fee367d631d58c09d8bdfdf,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-04-23T16:55:37Z,39,12.79,4,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,afd1ca4a245a9a04d0f8d5dc1ccb7ed3,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-04-23T13:51:07Z,39,18.23,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,af9c76f5f4f218b688c4e235dc38723d,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,2018-04-20T10:55:23Z,17,26.41,2,"So far I received only one of the products, the socket. The double diamond pendant wired not arrived and is listed as delivered."
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,1cc625f985bb32e5e4d51ebd1914c21e,1,d1314aa640f46cc0302ec32290782b7b,2018-08-09T10:10:25Z,13,18.23,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,9daeefebc1067e23b8722753332f9fce,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-05-04T13:30:35Z,35,18.23,4,Everything is OK
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,fe3b7d7e6df783d622ae530f841bc87e,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-08-07T12:10:16Z,38,18.37,3," Unfortunately the packaging of my deck came torn. It will be one. Q I will have to deliver the same birthday torn because there's more time to change.
 But it arrived on time."
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,b9ce9285aa642df4742b9839964076c6,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-07-27T17:30:19Z,38,18.37,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,ce9924e409dde4b753e2893f0835ba62,1,d5aab5918f6581c1857e6a0c38f13e78,2018-05-21T04:30:55Z,69,12.92,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,ac4cac02127ebb55852c9b87cf67d58d,1,1fb586196a6ef3b8ac6e33b0fd7ddc6c,2018-08-14T09:30:19Z,44,18.41,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,56703a55199f4784c80fe5e5de71c532,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-07-23T07:31:30Z,38,10.16,1,I made an order with two items and only one of them was delivered. I made some complaints and so far no one has contacted me to deliver another product or return the money.
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,0c89556cf6859f7e4b104f2883aa1b97,2,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-07-26T10:15:17Z,38,12.93,4,It should be cheaper!
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,af912be10bef7ce49f288385afc1717b,1,65aada843fe9bd51339f00c569d7eddc,2018-05-23T23:05:20Z,13,12.79,4,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,26ef358c39e6d1537243a3ede175c8c0,3,51b24bbd390b66c9f67579153fe7ec5f,2018-05-15T11:30:43Z,17,12.79,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,5b6793d19c0a49b1815f5a74f8c5a370,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-05-07T05:30:59Z,39,18.23,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,6a03d0d3197b58dac687046338e114db,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,2018-05-04T02:51:31Z,17,18.23,2,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,cc8068a058758e65bf66266523272c96,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-08-23T14:50:15Z,38,6.66,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,ff130512369110d4190cde918edc039f,1,6d07236d4abe99b5b1cbf368971bf6e7,2018-07-24T17:55:26Z,38,12.93,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,cc8068a058758e65bf66266523272c96,2,6d07236d4abe99b5b1cbf368971bf6e7,2018-08-23T14:50:15Z,38,6.66,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,26ef358c39e6d1537243a3ede175c8c0,6,51b24bbd390b66c9f67579153fe7ec5f,2018-05-15T11:30:43Z,17,12.79,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,5e754503796f05f2ad0541feb16a6a85,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-08-27T02:50:24Z,38,18.37,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,0c89556cf6859f7e4b104f2883aa1b97,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-07-26T10:15:17Z,38,12.93,4,It should be cheaper!
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,b2947cf9a8d3084369dfcbe9663dd545,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,2018-08-28T04:05:18Z,38,12.93,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,26ef358c39e6d1537243a3ede175c8c0,4,51b24bbd390b66c9f67579153fe7ec5f,2018-05-15T11:30:43Z,17,12.79,5,NA
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,9c5921e983142d2f7a3416864c6e64bf,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,2018-06-25T10:55:58Z,17,18.23,4,Great product and delivery time.
01fd077212124329bac32490e8ef80d9,180d9ac0990bb42907fe9cc7aa3eb5a1,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,2018-03-28T22:45:45Z,household_utilities,online_medium,cat,reseller,0,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,14079,ribeirao preto / sao paulo,SP,80857379baf9c428499c9de7712d6503,1,c1124abcc7a081c6f00f97c9135522fb,2018-08-23T15:50:38Z,33,12.89,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,c7100b00bb5041fcbb2d386392c7d2ac,1,e61be15b90a7985c32b0a239e18e07ff,2018-06-28T20:16:04Z,129,15.21,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,31c4a715904421d812d0301cbebaed46,1,3d2083882f7be28ab6c8d9c807e3026c,2018-08-01T17:50:25Z,209,15.77,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,445cd7658594f062d61dc8a61d87e602,1,a8b3b0af05abaf1bc4d318debe51f3e1,2018-05-15T09:31:15Z,140,14.34,4,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,7a3d9b3ab1e5b13b14eb818050343b5b,1,49427490053ae7f72efeaf0a89c84d26,2018-08-20T10:35:24Z,140,23.78,5,"I recommend.
God bless."
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,264838181624ad76b573c373a9862598,1,95d7eeaab4bd14c7ea4b2b95e415d8e0,2018-07-26T09:10:09Z,219,24.33,4,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,8cb9dee4f1dcfd13f7dbe690e29570cc,1,94938d42be4ea1064db3325c385ee6d6,2018-07-26T03:10:22Z,139,20.16,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,8efcf7a83f834c59c8d6d7d570d41485,1,a8bb7885faf316d9a5062d42d2b2fba4,2018-05-22T16:31:16Z,99,14.05,5,I received the product in record time and form requested.
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,0d5cbb8e4c1c7a7fc26899126197a6b9,1,a8b3b0af05abaf1bc4d318debe51f3e1,2018-07-03T12:08:25Z,140,15.29,4,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,35df0cf1d7650c5c0ad88837c4dfde89,1,1c8c191152d78378de9b31fa8231bcd6,2018-07-11T04:31:51Z,109,14.34,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,6282b84d6c369e1b6058285f860f4da4,1,a8bb7885faf316d9a5062d42d2b2fba4,2018-08-03T07:24:39Z,109,39.03,1,Bought but did not come delivery still wanted dabe where this product
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,69a67f0ee0c09223e7bbd96233f1d322,1,b38038fe1cb05fb177de7ea502861ac5,2018-06-21T16:31:38Z,109,14.34,5,"I liked the format and quality, hope it lasts also apparently very good material, I recommend"
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,9f10d04a296cb19c784bb4e4ff20d83e,1,e3c0fe9e5a36dc645cee4e5a2ec95f60,2018-06-20T12:32:58Z,140,20.17,5,NA
02f623a8eb246f3c5f7c2f96462654e6,ffdd99e05df27c02a2fb1669d49e0c76,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18T20:16:19Z,sports_leisure,online_medium,eagle,reseller,0,2018-04-16,22c29808c4f815213303f8933030604c,organic_search,18611,botucatu,SP,6613fb221c62895c22ca8a2958d32156,1,c2f7953b36a941befe89795854fa2c48,2018-06-06T22:15:17Z,219,24.11,4,NA
